order_id,order_ts,customer_id,region,channel,product_sku,product_name,category,quantity,unit_price_usd,discount_pct,order_status,shipping_days
ORD-000431,2026-01-12 12:57:55,CUST-01102,North America,online,SKU-1170,Starter Deck,Trading Cards,4,114.40,0.00,pending,7
ORD-000947,03/28/2025,CUST-01772,EMEA,wholesale,SKU-1334,Deck Box,Accessories,1,$18.07,0.00,cancelled,20
ORD-004317,2026-02-21 16:46:02,CUST-01037,North America,retail,SKU-1064,Bundle Case,Trading Cards,3,151.51,0.00,completed,3
ORD-002706,2025-09-21 01:17:32,CUST-00549,North America,partner,SKU-1370,Warband Set,Miniatures,1,100.33,0.00,pending,18
ORD-004635,2025-03-11 11:53:22,CUST-01500,LATAM,  online ,SKU-1156,Expansion Key,Digital,1,14.00,0.10,pending,19
ORD-001371,11/05/2025,CUST-00524,APAC,online,SKU-1111,Hero Blister,Miniatures,2,$132.88,0.20,refunded,3
ORD-003349,12-Aug-2025,CUST-00906,APAC,online,SKU-1018,Trade Winds,Board Games,3,27.24,0.00,completed,10
ORD-004284,2025-10-31T10:13:18Z,CUST-01547,  APAC ,retail,SKU-1366,Card Sleeves,Accessories,2,24.05,0.25,refunded,20
ORD-002515,01/02/2026,CUST-00486,APAC,retail,SKU-1280,Dungeon Delve,Board Games,1,34.26,0.05,pending,11
ORD-004386,07/08/2025,CUST-00793,emea,retail,SKU-1079,Warband Set,Miniatures,4,83.01,0.20,completed,15
ORD-003072,2026-03-27 06:58:13,CUST-01166,APAC,retail,SKU-1031,Bundle Case,TRADING CARDS,1,181.16,0.00,completed,12
ORD-000799,2025-03-12 22:35:53,CUST-00300,APAC,retail,SKU-1135,Hero Blister,miniatures,2,26.56,0.00,refunded,21
ORD-002854,2026-04-12 11:43:30,CUST-00172,LATAM,retail,SKU-1306,Promo Tin,Trading Cards,3,162.97,0.00,completed,21
ORD-000957,2026-03-15 01:58:35,CUST-00248,APAC,RETAIL,SKU-1071,Signal Fire,Board Games,8,71.71,0.00,cancelled,3
ORD-004889,2025-08-16 09:12:29,CUST-00974,,online,SKU-1400,Card Sleeves,Accessories,2,7.21,0.00,refunded,17
ORD-004441,2026-06-30 07:29:02,CUST-01617,North America,online,SKU-1159,Deck Box,Accessories,5,13.71,0.20,refunded,18
ORD-002887,2026-02-26 16:59:51,CUST-00583,LATAM,online,SKU-1116,Promo Tin,Trading Cards,1,40.30,0.00,refunded,8
ORD-002615,2025-06-04 18:34:57,CUST-01581,LATAM,wholesale,SKU-1378,Terrain Kit,miniatures,5,33.30,0.05,completed,2
ORD-004211,2025-06-22 21:23:21,CUST-00003,APAC,partner,SKU-1392,Dungeon Delve,Board Games,1,42.14,0.05,completed,20
ORD-004107,03/02/2026,CUST-01227,latam,retail,SKU-1375,Card Sleeves,Accessories,2,38.35,0.00,completed,16
ORD-001103,2025-01-20 22:54:31,CUST-01005,APAC,partner,SKU-1195,Promo Tin,TRADING CARDS,1,234.71,0.10,cancelled,19
ORD-004457,2025-01-26 23:38:28,CUST-00386,APAC,online,SKU-1343,500pc Night Market,PUZZLES,1,26.76,0.00,pending,18
ORD-003316,09/24/2025,CUST-00956,LATAM,retail,SKU-1229,Trade Winds,Board Games,1,35.68,0.00,pending,19
ORD-004075,2025-06-16 09:08:41,CUST-01690,LATAM,wholesale,SKU-1336,Paint Set,Miniatures,2,65.35,0.00,cancelled,20
ORD-000337,2025-11-22 06:00:42,CUST-00814,LATAM,retail,SKU-1032,Paint Set,Miniatures,4,102.90,0.00,cancelled,20
ORD-002010,2026-03-15 03:02:54,CUST-01454,APAC,retail,SKU-1236,Hero Blister,Miniatures,5,142.99,0.00,cancelled,14
ORD-000538,03/23/2026,CUST-01691,APAC,online,SKU-1119,Dungeon Delve,BOARD GAMES,5,50.51,0.00,cancelled,11
ORD-000808,05/26/2026,CUST-00189,emea,wholesale,SKU-1085,Starter Deck,Trading Cards,4,135.51,0.15,cancelled,5
ORD-000433,2025-12-24 19:47:41,CUST-00595,north america,partner,SKU-1037,Paint Set,miniatures,2,78.25,0.10,refunded,2
ORD-002577,2025-11-21 20:24:16,CUST-00084,EMEA,WHOLESALE,SKU-1316,1000pc Coastline,Puzzles,12,27.56,0.00,cancelled,10
ORD-002258,2025-12-27 03:05:04,CUST-00854,EMEA,online,SKU-1050,Card Sleeves,Accessories,2,33.81,0.00,pending,11
ORD-003502,2025-01-06 17:45:52,CUST-00083,EMEA,retail,SKU-1011,Promo Tin,Trading Cards,12,48.45,0.00,refunded,20
ORD-000063,2025-03-05 03:34:16,CUST-01511,APAC,retail,SKU-1040,500pc Night Market,Puzzles,1,12.71,0.00,pending,5
ORD-003481,2025-08-30 19:19:31,CUST-00692,,WHOLESALE,SKU-1144,Castle Siege,  Board Games ,1,32.22,0.00,completed,6
ORD-000978,2026-06-22T17:16:22Z,CUST-00209,LATAM,partner,SKU-1333,Starter Deck,Trading Cards,1,27.13,0.25,cancelled,10
ORD-002492,2025-05-09 13:35:11,CUST-01168,EMEA,wholesale,SKU-1226,Warband Set,MINIATURES,1,91.56,0.15,pending,3
ORD-000855,08-Feb-2025,,LATAM,wholesale,SKU-1110,2000pc Star Chart,Puzzles,2,23.78,0.00,cancelled,21
ORD-004128,2026-01-14 00:49:27,CUST-00792,APAC,online,SKU-1068,1000pc Coastline,Puzzles,2,12.90,0.00,cancelled,6
ORD-003914,09/11/2025,CUST-00581,LATAM,partner,SKU-1195,Deck Box,Accessories,4,7.95,0.00,pending,14
ORD-004687,2026-04-11 04:18:13,CUST-00416,  North America ,wholesale,SKU-1023,Bundle Case,Trading Cards,4,102.90,0.10,cancelled,1
ORD-001573,2025-07-01 05:49:39,CUST-01144,LATAM,PARTNER,SKU-1335,Promo Tin,Trading Cards,1,84.12,0.00,refunded,11
ORD-002822,2025-04-23 17:50:39,CUST-00869,EMEA,retail,SKU-1241,Promo Tin,trading cards,1,123.04,0.05,pending,13
ORD-002842,2026-02-17 22:16:22,CUST-00873,APAC,wholesale,SKU-1147,Terrain Kit,Miniatures,1,58.95,0.00,completed,9
ORD-004540,2025-08-25 12:38:08,CUST-00030,EMEA,PARTNER,SKU-1374,Paint Set,  Miniatures ,2,111.06,0.00,completed,19
ORD-004506,01/09/2025,CUST-00856,APAC,retail,SKU-1104,Dice Set,Accessories,12,24.18,0.00,cancelled,2
ORD-001515,2026-04-29 01:21:15,CUST-01624,North America,partner,SKU-1149,Dungeon Delve,Board Games,1,21.07,0.05,completed,14
ORD-004805,06-Aug-2025,CUST-01081,North America,partner,SKU-1087,Starter Deck,Trading Cards,5,227.61,0.00,pending,10
ORD-000816,2026-05-06 10:36:26,CUST-00511,APAC,retail,SKU-1031,Collector Box,Trading Cards,1,189.02,0.00,completed,17
ORD-004333,12/10/2025,CUST-01415,EMEA,online,SKU-1212,Dice Set,Accessories,2,33.22,0.00,refunded,6
ORD-003820,2026-01-31 10:35:29,CUST-01603,EMEA,retail,SKU-1109,500pc Night Market,Puzzles,1,21.15,0.20,refunded,3
ORD-004569,2025-05-01T12:26:34Z,CUST-01434,APAC,wholesale,SKU-1206,Booster Pack,Trading Cards,2,223.21,0.00,completed,15
ORD-002664,2025-10-08 11:22:04,CUST-00279,  LATAM ,retail,SKU-1005,Signal Fire,Board Games,1,27.30,0.15,pending,2
ORD-000756,2026-06-30 06:56:05,CUST-00696,EMEA,  retail ,SKU-1383,Bundle Case,Trading Cards,1,127.08,0.10,refunded,2
ORD-000061,2026-02-24 21:45:29,CUST-00243,EMEA,online,SKU-1178,Trade Winds,Board Games,12,$28.44,0.00,cancelled,3
ORD-003761,2026-02-18 23:50:33,CUST-01460,North America,wholesale,SKU-1315,Season Pass,Digital,2,48.49,0.00,completed,2
ORD-004240,2025-06-14T01:45:31Z,CUST-01526,EMEA,  retail ,SKU-1348,Bundle Case,Trading Cards,1,$117.36,0.00,refunded,21
ORD-000761,09-Jul-2025,CUST-00623,EMEA,online,SKU-1313,Paint Set,Miniatures,1,88.32,0.00,pending,12
ORD-002654,2025-06-19 17:27:16,CUST-00385,LATAM,online,SKU-1225,Card Sleeves,  Accessories ,1,11.09,0.00,completed,6
ORD-003441,01/12/2026,CUST-00407,North America,partner,SKU-1101,Terrain Kit,Miniatures,3,30.13,0.15,completed,13
ORD-000126,04/24/2026,CUST-01709,North America,online,SKU-1261,1000pc Coastline,Puzzles,1,14.71,0.05,cancelled,18
ORD-001486,01/31/2025,CUST-00022,APAC,wholesale,SKU-1356,Paint Set,Miniatures,1,101.09,0.00,completed,3
ORD-001808,2025-10-15 08:01:31,CUST-00480,EMEA,partner,SKU-1195,Terrain Kit,Miniatures,1,39.72,0.05,completed,8
ORD-000207,2026-06-25 06:06:38,CUST-00300,EMEA,partner,SKU-1245,Deck Box,Accessories,3,12.28,0.00,cancelled,18
ORD-000495,23-May-2026,CUST-01177,EMEA,online,SKU-1325,Season Pass,Digital,3,17.65,0.00,refunded,19
ORD-001108,03-May-2026,CUST-00742,North America,partner,SKU-1390,Warband Set,Miniatures,1,146.87,0.20,cancelled,17
ORD-001896,2026-02-03 06:06:43,CUST-01215,  APAC ,wholesale,SKU-1058,Cosmetic Bundle,Digital,5,39.30,0.00,completed,9
ORD-002460,2026-02-02 09:38:01,CUST-01047,EMEA,ONLINE,SKU-1273,Cosmetic Bundle,Digital,8,2.69,0.05,pending,9
ORD-000254,01/18/2026,CUST-01715,EMEA,RETAIL,SKU-1155,Trade Winds,Board Games,2,24.15,0.00,pending,11
ORD-003867,2025-06-05 12:01:39,CUST-00777,  APAC ,online,SKU-1177,Deck Box,Accessories,1,12.73,0.15,cancelled,9
ORD-000228,2025-04-12 09:44:37,CUST-01014,APAC,retail,SKU-1020,Deck Box,accessories,1,14.69,0.00,refunded,18
ORD-003934,2025-02-22 14:03:07,CUST-01489,LATAM,online,SKU-1358,Season Pass,Digital,1,32.59,0.00,cancelled,2
ORD-002032,2025-12-13 00:14:55,CUST-01168,emea,retail,SKU-1383,Signal Fire,Board Games,1,37.73,0.00,refunded,16
ORD-003860,2026-03-15 22:36:48,CUST-01293,APAC,online,SKU-1327,Signal Fire,Board Games,1,29.56,0.00,cancelled,5
ORD-003147,27-Apr-2025,CUST-00850,EMEA,WHOLESALE,SKU-1153,Dungeon Delve,board games,2,$39.47,0.00,pending,3
ORD-001966,2026-02-08 03:15:12,CUST-01638,EMEA,partner,SKU-1259,2000pc Star Chart,Puzzles,12,12.83,0.00,pending,11
ORD-003813,29-May-2025,CUST-01458,APAC,partner,SKU-1019,Collector Box,Trading Cards,1,102.80,0.00,pending,10
ORD-004401,2025-06-13 23:27:06,CUST-00972,apac,online,SKU-1221,500pc Night Market,Puzzles,2,14.73,0.25,pending,18
ORD-004483,08/07/2025,CUST-00527,LATAM,retail,SKU-1373,Terrain Kit,Miniatures,4,89.59,0.00,pending,1
ORD-004061,03/17/2026,CUST-00471,APAC,retail,SKU-1296,Season Pass,Digital,1,$31.98,0.00,pending,16
ORD-002060,05/26/2026,CUST-00700,LATAM,online,SKU-1336,Hero Blister,Miniatures,5,74.40,0.00,pending,21
ORD-000810,2025-08-18 22:59:59,CUST-00482,EMEA,wholesale,SKU-1363,Collector Box,trading cards,1,43.13,0.00,cancelled,16
ORD-000368,02-Jan-2025,CUST-01727,LATAM,retail,SKU-1006,Paint Set,Miniatures,1,58.34,0.05,completed,17
ORD-001159,2025-03-21 21:12:03,CUST-00871,North America,wholesale,SKU-1179,Warband Set,Miniatures,1,78.96,0.15,completed,
ORD-004454,2025-02-05 03:13:31,CUST-01629,LATAM,partner,SKU-1036,Warband Set,Miniatures,2,67.15,0.00,refunded,11
ORD-001186,2025-12-11 11:23:05,CUST-00198,EMEA,retail,SKU-1238,500pc Night Market,Puzzles,1,14.86,0.00,cancelled,1
ORD-004994,08/22/2025,CUST-01423,LATAM,wholesale,SKU-1160,Dice Set,Accessories,4,$22.83,0.25,completed,11
ORD-003527,2026-03-11 00:26:40,CUST-00736,EMEA,online,SKU-1114,Cosmetic Bundle,DIGITAL,4,49.62,0.00,pending,16
ORD-003095,2026-03-18T10:00:01Z,,  North America ,wholesale,SKU-1196,Harvest Moon Valley,Board Games,-1,58.32,0.00,completed,15
ORD-003578,2025-05-06 08:31:08,CUST-00159,latam,online,SKU-1086,2000pc Star Chart,Puzzles,1,33.32,0.15,completed,18
ORD-002599,02-Feb-2026,CUST-00769,LATAM,online,SKU-1385,Harvest Moon Valley,Board Games,3,$53.45,0.00,refunded,15
ORD-000149,08/22/2025,CUST-01669,EMEA,partner,SKU-1265,Harvest Moon Valley,Board Games,1,32.68,0.10,cancelled,4
ORD-004607,06/01/2026,CUST-00411,APAC,  partner ,SKU-1247,Season Pass,Digital,4,47.26,0.00,refunded,15
ORD-002147,2025-10-20 15:07:33,CUST-00777,APAC,partner,SKU-1258,Trade Winds,Board Games,1,61.08,0.00,refunded,5
ORD-004978,2025-09-12 15:38:42,CUST-01733,LATAM,wholesale,SKU-1107,Playmat,Accessories,4,26.80,0.00,refunded,13
ORD-002533,07-Nov-2025,CUST-01753,North America,online,SKU-1073,Dungeon Delve,Board Games,4,17.74,0.00,cancelled,20
ORD-000858,16-Jan-2025,CUST-00699,EMEA,wholesale,SKU-1290,500pc Night Market,  Puzzles ,1,21.75,0.20,refunded,10
ORD-001340,2026-05-09 16:03:30,CUST-00394,EMEA,WHOLESALE,SKU-1199,Hero Blister,Miniatures,1,95.00,0.00,completed,16
ORD-000284,06/21/2026,CUST-01577,LATAM,ONLINE,SKU-1203,Terrain Kit,MINIATURES,1,67.08,0.00,completed,15
ORD-001717,2025-03-19 18:59:19,CUST-01428,latam,wholesale,SKU-1142,Deck Box,Accessories,1,30.75,0.00,cancelled,19
ORD-004467,2025-06-06 04:46:15,CUST-01059,EMEA,ONLINE,SKU-1166,500pc Night Market,Puzzles,3,10.65,0.00,refunded,11
ORD-001858,2026-05-30 10:46:53,CUST-00649,emea,online,SKU-1156,500pc Night Market,Puzzles,5,31.80,0.05,pending,10
ORD-001566,2026-06-25 19:14:23,CUST-00401,North America,partner,SKU-1384,Dice Set,Accessories,3,16.74,0.00,pending,7
ORD-003951,2026-05-09 09:00:40,CUST-00618,EMEA,online,SKU-1379,Playmat,Accessories,2,5.69,0.00,cancelled,16
ORD-002383,03-May-2025,CUST-01661,EMEA,retail,SKU-1284,Card Sleeves,Accessories,2,11.08,0.20,refunded,10
ORD-003052,2026-04-27 07:08:11,CUST-00638,North America,partner,SKU-1131,Promo Tin,Trading Cards,1,71.69,0.05,cancelled,19
ORD-002290,2025-02-05 01:32:07,CUST-01750,EMEA,RETAIL,SKU-1131,1000pc Coastline,Puzzles,1,29.68,0.00,cancelled,12
ORD-003454,15-Dec-2025,CUST-01258,APAC,partner,SKU-1162,Dice Set,Accessories,12,32.15,0.00,refunded,4
ORD-001300,2025-05-07 03:51:06,CUST-00382,North America,partner,SKU-1084,Cosmetic Bundle,Digital,5,59.68,0.00,refunded,16
ORD-001193,2025-03-20 21:49:17,CUST-00265,North America,partner,SKU-1291,500pc Night Market,Puzzles,2,28.43,0.20,refunded,4
ORD-003486,09-Jan-2025,CUST-00793,APAC,wholesale,SKU-1259,Dungeon Delve,Board Games,2,53.37,0.00,cancelled,7
ORD-003158,2026-06-10 05:06:38,CUST-01610,EMEA,wholesale,SKU-1244,Playmat,Accessories,1,38.86,0.00,refunded,13
ORD-003460,09-Feb-2026,CUST-01540,North America,wholesale,SKU-1248,Harvest Moon Valley,Board Games,1,$54.81,0.00,cancelled,16
ORD-000506,2026-04-29 23:07:43,CUST-00443,APAC,wholesale,SKU-1312,Card Sleeves,Accessories,2,17.28,0.05,pending,13
ORD-004379,2026-06-05 10:35:29,CUST-00681,EMEA,online,SKU-1199,Paint Set,Miniatures,1,65.25,0.00,completed,18
ORD-003888,24-Dec-2025,CUST-01266,APAC,wholesale,SKU-1063,500pc Night Market,Puzzles,12,28.40,0.05,cancelled,6
ORD-004334,2026-06-07 06:11:33,CUST-00742,LATAM,  wholesale ,SKU-1293,Paint Set,Miniatures,3,41.02,0.00,refunded,19
ORD-000574,2025-08-25 07:55:21,CUST-00429,latam,wholesale,SKU-1143,Castle Siege,Board Games,2,40.08,0.15,cancelled,10
ORD-002487,2026-02-01T14:47:06Z,CUST-00024,APAC,online,SKU-1089,Harvest Moon Valley,Board Games,1,35.14,0.00,cancelled,18
ORD-003859,2025-03-06T05:28:31Z,CUST-01525,North America,partner,SKU-1045,Starter Deck,Trading Cards,2,156.19,0.20,completed,20
ORD-002437,2025-09-20 10:27:06,CUST-00988,EMEA,wholesale,SKU-1341,Trade Winds,BOARD GAMES,1,35.72,0.00,pending,21
ORD-002077,03-May-2025,CUST-01574,North America,WHOLESALE,SKU-1102,Terrain Kit,Miniatures,8,27.01,0.00,completed,3
ORD-003651,2026-05-06 07:16:31,CUST-00322,North America,partner,SKU-1302,Starter Deck,Trading Cards,2,132.09,0.00,pending,1
ORD-003451,05/13/2025,CUST-00734,EMEA,retail,SKU-1316,Hero Blister,Miniatures,2,47.21,0.25,refunded,14
ORD-002269,03/25/2026,CUST-01015,LATAM,partner,SKU-1189,Dungeon Delve,Board Games,3,70.23,0.05,refunded,5
ORD-002512,05-Apr-2026,CUST-00502,latam,retail,SKU-1351,Hero Blister,miniatures,2,28.80,0.20,completed,18
ORD-002878,2026-06-10 12:33:52,CUST-01190,APAC,wholesale,SKU-1219,Deck Box,Accessories,4,39.14,0.00,pending,16
ORD-004928,03/20/2025,CUST-00532,EMEA,partner,SKU-1397,Expansion Key,Digital,2,$30.58,0.00,refunded,20
ORD-000388,2026-01-23T17:08:05Z,CUST-00041,emea,retail,SKU-1359,Playmat,Accessories,4,31.30,0.00,pending,8
ORD-004894,2026-01-11 08:59:02,CUST-00466,,retail,SKU-1336,Paint Set,Miniatures,1,143.85,0.00,cancelled,2
ORD-004009,25-Feb-2026,CUST-00112,NORTH AMERICA,partner,SKU-1034,Bundle Case,Trading Cards,2,161.79,0.00,cancelled,5
ORD-001823,06/19/2026,CUST-00487,EMEA,wholesale,SKU-1139,Bundle Case,Trading Cards,12,52.24,0.00,cancelled,8
ORD-000012,01/03/2025,CUST-00309,North America,PARTNER,SKU-1269,Collector Box,Trading Cards,4,168.76,0.00,cancelled,17
ORD-004397,09-Apr-2026,CUST-00330,North America,partner,SKU-1113,Card Sleeves,ACCESSORIES,1,39.04,0.00,refunded,19
ORD-001149,04-Nov-2025,CUST-01248,APAC,retail,SKU-1243,Trade Winds,Board Games,3,59.45,0.00,cancelled,19
ORD-001792,2025-09-05 20:03:15,CUST-00910,North America,wholesale,SKU-1354,Expansion Key,  Digital ,2,48.26,0.20,cancelled,2
ORD-001767,2025-05-25 07:27:26,CUST-00782,North America,wholesale,SKU-1340,Expansion Key,Digital,2,$31.43,0.00,pending,17
ORD-000365,01/21/2026,CUST-00854,EMEA,partner,SKU-1383,Season Pass,Digital,1,42.32,0.05,completed,18
ORD-002797,2025-03-10 23:56:18,CUST-00387,APAC,  wholesale ,SKU-1116,Card Sleeves,Accessories,1,24.49,0.10,completed,10
ORD-002399,03/31/2025,CUST-00935,EMEA,online,SKU-1193,Cosmetic Bundle,Digital,4,9.97,0.00,pending,5
ORD-002489,2025-05-12 23:32:12,CUST-01332,EMEA,online,SKU-1043,Booster Pack,Trading Cards,2,198.66,0.00,completed,20
ORD-003800,2025-02-02 09:01:50,CUST-00818,LATAM,wholesale,SKU-1097,Signal Fire,Board Games,1,45.99,0.00,refunded,5
ORD-000002,2025-02-26 08:53:50,CUST-01309,NORTH AMERICA,retail,SKU-1285,Warband Set,MINIATURES,4,89.75,0.00,pending,21
ORD-002523,2026-01-25 06:33:09,CUST-00006,EMEA,retail,SKU-1348,Dice Set,Accessories,1,6.70,0.00,refunded,17
ORD-001498,2025-09-10T23:29:37Z,CUST-01685,LATAM,partner,SKU-1364,Expansion Key,Digital,2,41.38,0.00,refunded,18
ORD-002870,2025-02-08 11:06:16,CUST-00377,APAC,online,SKU-1326,Cosmetic Bundle,Digital,12,22.62,0.10,pending,5
ORD-000750,2025-10-11T17:22:01Z,CUST-00355,LATAM,retail,SKU-1079,Paint Set,Miniatures,2,30.33,0.00,completed,20
ORD-003457,2025-09-17T09:56:46Z,CUST-00297,EMEA,wholesale,SKU-1245,Starter Deck,TRADING CARDS,4,153.30,0.10,pending,16
ORD-004866,2026-05-27 11:19:24,CUST-01645,  EMEA ,retail,SKU-1090,Promo Tin,Trading Cards,12,4.36,0.00,pending,11
ORD-003988,05/05/2026,CUST-00806,LATAM,,SKU-1235,Dice Set,Accessories,1,28.93,0.00,pending,8
ORD-004697,2025-01-10 15:52:36,CUST-01006,LATAM,online,SKU-1320,Starter Deck,Trading Cards,1,31.67,0.00,completed,10
ORD-001378,2026-02-05 06:32:47,CUST-00968,North America,retail,SKU-1052,Starter Deck,TRADING CARDS,2,36.65,0.20,pending,17
ORD-004861,2026-03-30T04:03:30Z,CUST-00859,  APAC ,wholesale,SKU-1203,2000pc Star Chart,PUZZLES,5,30.73,0.05,refunded,15
ORD-000338,06/26/2025,CUST-01636,EMEA,partner,SKU-1183,Expansion Key,Digital,4,23.33,0.00,cancelled,8
ORD-003337,2025-05-25 09:35:05,CUST-00225,LATAM,ONLINE,SKU-1342,Expansion Key,Digital,3,11.36,0.00,completed,14
ORD-003110,03/06/2025,CUST-00574,APAC,partner,SKU-1190,Season Pass,Digital,1,54.07,0.00,completed,9
ORD-003628,2025-03-24 15:34:03,CUST-00208,North America,wholesale,SKU-1325,Hero Blister,Miniatures,4,21.64,0.00,pending,21
ORD-000720,2026-03-31T05:52:00Z,CUST-01300,LATAM,retail,SKU-1225,Harvest Moon Valley,Board Games,3,40.13,0.00,cancelled,17
ORD-002357,2026-05-03 22:23:58,CUST-00544,APAC,partner,SKU-1307,Cosmetic Bundle,Digital,12,30.43,0.00,completed,17
ORD-002485,01/04/2026,CUST-01318,  North America ,online,SKU-1017,Booster Pack,Trading Cards,1,152.40,0.00,cancelled,20
ORD-003215,2025-11-08 00:32:53,CUST-00255,EMEA,retail,SKU-1010,Signal Fire,Board Games,1,50.34,0.10,refunded,20
ORD-004060,04/14/2025,CUST-01618,LATAM,wholesale,SKU-1368,1000pc Coastline,Puzzles,2,27.09,0.00,refunded,7
ORD-003001,28-Feb-2025,CUST-01566,APAC,wholesale,SKU-1004,Hero Blister,Miniatures,2,$52.67,0.00,completed,21
ORD-004832,2025-08-27 07:15:16,CUST-01093,North America,online,SKU-1130,Bundle Case,Trading Cards,1,24.02,0.00,completed,11
ORD-004628,2025-10-30T03:09:50Z,CUST-01302,North America,  partner ,SKU-1031,1000pc Coastline,Puzzles,1,27.16,0.00,refunded,11
ORD-000402,02/26/2026,CUST-00673,LATAM,wholesale,SKU-1191,Castle Siege,Board Games,5,34.93,0.00,completed,19
ORD-003438,2025-12-07 23:26:24,CUST-01178,EMEA,wholesale,SKU-1153,Castle Siege,Board Games,4,$75.78,0.00,cancelled,2
ORD-001288,2025-12-17 11:00:15,CUST-01717,LATAM,partner,SKU-1220,Dice Set,Accessories,12,6.00,0.00,refunded,16
ORD-003503,06/25/2026,CUST-01377,EMEA,partner,SKU-1126,Season Pass,digital,1,11.57,0.00,pending,6
ORD-001048,07-Jun-2026,CUST-01309,LATAM,retail,SKU-1083,Harvest Moon Valley,BOARD GAMES,3,79.39,0.00,pending,13
ORD-001989,2025-05-07 03:25:14,CUST-01037,APAC,online,SKU-1077,Paint Set,Miniatures,2,26.49,0.00,pending,13
ORD-000941,2025-10-11 14:33:28,CUST-01504,APAC,wholesale,SKU-1119,Terrain Kit,Miniatures,1,20.86,0.00,completed,17
ORD-000230,2026-04-04 17:19:47,CUST-00139,LATAM,partner,SKU-1171,Terrain Kit,Miniatures,2,139.40,0.00,completed,4
ORD-003611,13-Nov-2025,CUST-00057,APAC,partner,SKU-1048,Cosmetic Bundle,Digital,2,21.33,0.00,cancelled,2
ORD-002891,2025-09-06 11:51:12,CUST-01299,APAC,RETAIL,SKU-1349,Hero Blister,Miniatures,1,113.82,0.05,completed,14
ORD-004346,2025-11-04 17:53:51,CUST-00098,LATAM,online,SKU-1094,2000pc Star Chart,Puzzles,2,30.10,0.00,completed,19
ORD-004132,2026-05-03 15:16:39,CUST-00114,LATAM,wholesale,SKU-1284,Cosmetic Bundle,Digital,2,33.32,0.00,cancelled,5
ORD-002921,2026-04-22 02:18:26,CUST-01799,North America,wholesale,SKU-1282,Deck Box,Accessories,1,38.19,0.00,pending,20
ORD-004275,2025-06-07 10:49:01,CUST-00388,APAC,wholesale,SKU-1269,Signal Fire,Board Games,3,29.93,0.00,refunded,18
ORD-000462,06/25/2025,CUST-00769,LATAM,retail,SKU-1169,Collector Box,Trading Cards,3,92.86,0.00,cancelled,16
ORD-004749,2025-06-25T11:49:01Z,CUST-00122,north america,online,SKU-1011,Booster Pack,Trading Cards,3,245.68,0.00,cancelled,19
ORD-004219,25-Mar-2025,CUST-00099,EMEA,partner,SKU-1342,Expansion Key,Digital,2,36.90,0.00,cancelled,15
ORD-001998,11/25/2025,CUST-01652,North America,RETAIL,SKU-1150,2000pc Star Chart,Puzzles,2,33.18,0.00,pending,12
ORD-003684,01/05/2025,CUST-00729,North America,wholesale,SKU-1058,1000pc Coastline,Puzzles,1,19.52,0.00,completed,16
ORD-001769,2025-08-30 04:46:47,CUST-01499,EMEA,wholesale,SKU-1392,Promo Tin,Trading Cards,1,193.47,0.00,pending,18
ORD-001928,02/01/2026,CUST-00274,North America,retail,SKU-1269,Dice Set,Accessories,1,32.14,0.00,cancelled,14
ORD-002729,2025-02-26 17:48:26,CUST-01520,APAC,online,SKU-1353,Expansion Key,Digital,2,25.21,0.15,pending,13
ORD-000896,03/03/2025,,APAC,partner,SKU-1350,Starter Deck,Trading Cards,2,183.74,0.00,refunded,3
ORD-003241,2025-05-15 01:14:05,CUST-00865,APAC,wholesale,SKU-1032,Terrain Kit,Miniatures,8,144.47,0.10,pending,6
ORD-004450,04-Feb-2025,CUST-01066,LATAM,online,SKU-1306,Starter Deck,Trading Cards,1,127.93,0.05,pending,9
ORD-004702,2025-10-15 14:05:12,CUST-01061,LATAM,wholesale,SKU-1201,Playmat,Accessories,1,25.47,0.00,pending,14
ORD-002767,05/04/2025,CUST-01659,North America,RETAIL,SKU-1355,Playmat,Accessories,2,12.06,0.00,pending,7
ORD-001802,2025-01-22 06:08:01,CUST-00672,North America,online,SKU-1254,Bundle Case,Trading Cards,8,230.56,0.00,pending,17
ORD-001553,2025-12-18 21:12:15,CUST-00303,APAC,retail,SKU-1190,Cosmetic Bundle,Digital,1,8.61,0.00,completed,2
ORD-001855,2025-10-09 04:48:38,CUST-00144,APAC,wholesale,SKU-1110,Harvest Moon Valley,Board Games,1,45.84,0.15,refunded,17
ORD-002543,2025-06-25 02:38:47,CUST-00396,APAC,retail,SKU-1205,Expansion Key,Digital,1,8.31,0.00,cancelled,21
ORD-001798,2025-05-13 21:20:02,CUST-00719,APAC,  partner ,SKU-1107,Deck Box,accessories,1,37.49,0.00,refunded,3
ORD-001231,2025-08-19 22:47:59,CUST-00866,North America,partner,SKU-1312,Collector Box,  Trading Cards ,2,214.00,0.00,completed,5
ORD-003395,2025-01-24 11:43:57,CUST-00548,APAC,online,SKU-1135,Cosmetic Bundle,Digital,1,24.42,0.15,completed,1
ORD-000340,10-Apr-2025,CUST-01052,APAC,online,SKU-1130,Expansion Key,Digital,4,2.00,0.00,pending,12
ORD-002122,2025-09-23 06:34:39,CUST-00135,  North America ,retail,SKU-1201,Card Sleeves,Accessories,2,7.53,0.00,completed,21
ORD-004586,2025-01-18 15:39:18,CUST-00368,North America,wholesale,SKU-1102,Expansion Key,Digital,3,38.01,0.00,completed,12
